split,task,seed,episode,method,candidate,task_success,mechanical_closure_margin,semantic_violation,functional_blockage,slip_rate,damage_rate,semantic_calibration_error,oracle_regret
combined_hard_shift,mug_pour_handoff,0,25,minus_material_deformation_risk,5,0.00000,0.82020,0.00000,0.00000,0.00000,0.00000,0.55151,0.21524
combined_hard_shift,mug_pour_handoff,0,25,geometry_only_closure_score,5,0.00000,0.82020,1.00000,1.00000,1.00000,1.00000,0.41933,0.21524
combined_hard_shift,mug_pour_handoff,0,25,language_only_semantic_score,8,0.00000,0.35713,0.00000,0.00000,1.00000,0.00000,0.13216,0.06466
combined_hard_shift,mug_pour_handoff,0,26,full_semantic_force_closure,8,0.00000,0.38954,0.00000,0.00000,1.00000,0.00000,0.01321,0.08097
combined_hard_shift,mug_pour_handoff,0,26,minus_task_intent_conditioning,13,1.00000,0.74065,1.00000,0.00000,0.00000,0.00000,0.04379,0.00651
combined_hard_shift,mug_pour_handoff,0,26,minus_forbidden_surface_semantics,6,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.42639,0.06252
combined_hard_shift,mug_pour_handoff,0,26,minus_functional_access_constraint,13,0.00000,0.74065,0.00000,0.00000,0.00000,1.00000,0.02630,0.00651
combined_hard_shift,mug_pour_handoff,0,26,minus_material_deformation_risk,8,0.00000,0.38954,0.00000,0.00000,1.00000,0.00000,0.01498,0.08097
combined_hard_shift,mug_pour_handoff,0,26,geometry_only_closure_score,14,0.00000,0.92935,1.00000,0.00000,0.00000,0.00000,0.38951,0.12319
combined_hard_shift,mug_pour_handoff,0,26,language_only_semantic_score,9,0.00000,0.65663,0.00000,1.00000,0.00000,1.00000,0.31233,0.20326
combined_hard_shift,mug_pour_handoff,0,27,full_semantic_force_closure,11,0.00000,0.83207,1.00000,0.00000,0.00000,0.00000,0.52503,0.22812
combined_hard_shift,mug_pour_handoff,0,27,minus_task_intent_conditioning,11,0.00000,0.83207,1.00000,1.00000,1.00000,0.00000,0.47465,0.22812
combined_hard_shift,mug_pour_handoff,0,27,minus_forbidden_surface_semantics,11,0.00000,0.83207,1.00000,1.00000,0.00000,0.00000,0.53334,0.22812
combined_hard_shift,mug_pour_handoff,0,27,minus_functional_access_constraint,11,0.00000,0.83207,1.00000,1.00000,0.00000,0.00000,0.47413,0.22812
combined_hard_shift,mug_pour_handoff,0,27,minus_material_deformation_risk,11,0.00000,0.83207,1.00000,0.00000,0.00000,0.00000,0.60247,0.22812
combined_hard_shift,mug_pour_handoff,0,27,geometry_only_closure_score,4,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,0.42514,0.17051
combined_hard_shift,mug_pour_handoff,0,27,language_only_semantic_score,7,0.00000,0.50239,0.00000,0.00000,1.00000,0.00000,0.03453,0.00000
combined_hard_shift,mug_pour_handoff,0,28,full_semantic_force_closure,2,0.00000,0.26937,0.00000,1.00000,0.00000,1.00000,0.38531,0.02139
combined_hard_shift,mug_pour_handoff,0,28,minus_task_intent_conditioning,3,0.00000,0.73711,0.00000,0.00000,0.00000,0.00000,0.19581,0.04535
combined_hard_shift,mug_pour_handoff,0,28,minus_forbidden_surface_semantics,3,0.00000,0.73711,1.00000,1.00000,1.00000,0.00000,0.16793,0.04535
combined_hard_shift,mug_pour_handoff,0,28,minus_functional_access_constraint,3,1.00000,0.73711,1.00000,0.00000,1.00000,0.00000,0.19165,0.04535
combined_hard_shift,mug_pour_handoff,0,28,minus_material_deformation_risk,3,0.00000,0.73711,0.00000,1.00000,0.00000,0.00000,0.07179,0.04535
combined_hard_shift,mug_pour_handoff,0,28,geometry_only_closure_score,3,1.00000,0.73711,1.00000,1.00000,0.00000,1.00000,0.09899,0.04535
combined_hard_shift,mug_pour_handoff,0,28,language_only_semantic_score,9,0.00000,0.60017,0.00000,0.00000,1.00000,0.00000,0.22182,0.13977
combined_hard_shift,mug_pour_handoff,0,29,full_semantic_force_closure,14,1.00000,0.43834,1.00000,0.00000,0.00000,0.00000,0.16897,0.04316
combined_hard_shift,mug_pour_handoff,0,29,minus_task_intent_conditioning,5,0.00000,0.72196,0.00000,1.00000,1.00000,1.00000,0.15261,0.05836
combined_hard_shift,mug_pour_handoff,0,29,minus_forbidden_surface_semantics,5,0.00000,0.72196,0.00000,0.00000,0.00000,1.00000,0.12386,0.05836
combined_hard_shift,mug_pour_handoff,0,29,minus_functional_access_constraint,1,1.00000,0.92484,0.00000,1.00000,0.00000,1.00000,0.38668,0.00000
combined_hard_shift,mug_pour_handoff,0,29,minus_material_deformation_risk,5,0.00000,0.72196,0.00000,0.00000,0.00000,0.00000,0.01816,0.05836
combined_hard_shift,mug_pour_handoff,0,29,geometry_only_closure_score,7,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.50021,0.27199
combined_hard_shift,mug_pour_handoff,0,29,language_only_semantic_score,9,1.00000,0.28895,0.00000,0.00000,0.00000,0.00000,0.04601,0.15129
combined_hard_shift,mug_pour_handoff,0,30,full_semantic_force_closure,13,0.00000,0.63320,0.00000,1.00000,0.00000,1.00000,0.11918,0.05904
combined_hard_shift,mug_pour_handoff,0,30,minus_task_intent_conditioning,13,1.00000,0.63320,0.00000,0.00000,0.00000,0.00000,0.24488,0.05904
combined_hard_shift,mug_pour_handoff,0,30,minus_forbidden_surface_semantics,13,0.00000,0.63320,1.00000,1.00000,1.00000,0.00000,0.20887,0.05904
combined_hard_shift,mug_pour_handoff,0,30,minus_functional_access_constraint,13,1.00000,0.63320,0.00000,0.00000,0.00000,0.00000,0.25506,0.05904
combined_hard_shift,mug_pour_handoff,0,30,minus_material_deformation_risk,15,0.00000,0.45111,0.00000,0.00000,1.00000,0.00000,0.20374,0.10112
combined_hard_shift,mug_pour_handoff,0,30,geometry_only_closure_score,1,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.65504,0.43443
combined_hard_shift,mug_pour_handoff,0,30,language_only_semantic_score,15,0.00000,0.45111,0.00000,0.00000,0.00000,1.00000,0.08175,0.10112
combined_hard_shift,mug_pour_handoff,0,31,full_semantic_force_closure,14,0.00000,0.48122,0.00000,1.00000,1.00000,0.00000,0.11795,0.00000
combined_hard_shift,mug_pour_handoff,0,31,minus_task_intent_conditioning,14,1.00000,0.48122,0.00000,0.00000,0.00000,0.00000,0.27136,0.00000
combined_hard_shift,mug_pour_handoff,0,31,minus_forbidden_surface_semantics,14,0.00000,0.48122,0.00000,0.00000,1.00000,0.00000,0.20200,0.00000
combined_hard_shift,mug_pour_handoff,0,31,minus_functional_access_constraint,6,0.00000,0.96877,1.00000,1.00000,0.00000,1.00000,0.22673,0.24274
combined_hard_shift,mug_pour_handoff,0,31,minus_material_deformation_risk,14,0.00000,0.48122,0.00000,1.00000,0.00000,0.00000,0.13369,0.00000
combined_hard_shift,mug_pour_handoff,0,31,geometry_only_closure_score,9,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.67622,0.38239
combined_hard_shift,mug_pour_handoff,0,31,language_only_semantic_score,8,0.00000,0.35999,1.00000,0.00000,0.00000,0.00000,0.21356,0.03509
combined_hard_shift,mug_pour_handoff,0,32,full_semantic_force_closure,1,0.00000,0.77595,1.00000,0.00000,0.00000,0.00000,0.26731,0.11414
combined_hard_shift,mug_pour_handoff,0,32,minus_task_intent_conditioning,1,0.00000,0.77595,0.00000,0.00000,0.00000,0.00000,0.14862,0.11414
combined_hard_shift,mug_pour_handoff,0,32,minus_forbidden_surface_semantics,1,1.00000,0.77595,0.00000,1.00000,0.00000,0.00000,0.23453,0.11414
combined_hard_shift,mug_pour_handoff,0,32,minus_functional_access_constraint,1,1.00000,0.77595,0.00000,0.00000,1.00000,0.00000,0.13847,0.11414
combined_hard_shift,mug_pour_handoff,0,32,minus_material_deformation_risk,13,0.00000,0.71516,0.00000,1.00000,0.00000,0.00000,0.04315,0.14336
combined_hard_shift,mug_pour_handoff,0,32,geometry_only_closure_score,11,0.00000,0.87431,0.00000,1.00000,0.00000,1.00000,0.03190,0.14320
combined_hard_shift,mug_pour_handoff,0,32,language_only_semantic_score,7,0.00000,0.28994,1.00000,0.00000,0.00000,0.00000,0.20303,0.23282
combined_hard_shift,mug_pour_handoff,0,33,full_semantic_force_closure,12,0.00000,0.71207,1.00000,0.00000,0.00000,0.00000,0.58216,0.16750
combined_hard_shift,mug_pour_handoff,0,33,minus_task_intent_conditioning,1,0.00000,0.80572,0.00000,0.00000,0.00000,0.00000,0.06480,0.03152
combined_hard_shift,mug_pour_handoff,0,33,minus_forbidden_surface_semantics,12,0.00000,0.71207,1.00000,0.00000,0.00000,0.00000,0.57158,0.16750
combined_hard_shift,mug_pour_handoff,0,33,minus_functional_access_constraint,1,1.00000,0.80572,1.00000,1.00000,1.00000,0.00000,0.03819,0.03152
combined_hard_shift,mug_pour_handoff,0,33,minus_material_deformation_risk,12,0.00000,0.71207,1.00000,1.00000,0.00000,1.00000,0.64670,0.16750
combined_hard_shift,mug_pour_handoff,0,33,geometry_only_closure_score,1,0.00000,0.80572,0.00000,1.00000,0.00000,0.00000,0.04588,0.03152
combined_hard_shift,mug_pour_handoff,0,33,language_only_semantic_score,8,0.00000,0.50418,1.00000,0.00000,0.00000,0.00000,0.31212,0.14065
combined_hard_shift,mug_pour_handoff,0,34,full_semantic_force_closure,10,0.00000,0.51621,0.00000,0.00000,0.00000,0.00000,0.31828,0.02064
combined_hard_shift,mug_pour_handoff,0,34,minus_task_intent_conditioning,10,1.00000,0.51621,0.00000,0.00000,1.00000,0.00000,0.46565,0.02064
combined_hard_shift,mug_pour_handoff,0,34,minus_forbidden_surface_semantics,13,0.00000,0.87898,1.00000,0.00000,1.00000,0.00000,0.59518,0.21054
combined_hard_shift,mug_pour_handoff,0,34,minus_functional_access_constraint,3,0.00000,0.82438,0.00000,0.00000,0.00000,0.00000,0.46200,0.02482
combined_hard_shift,mug_pour_handoff,0,34,minus_material_deformation_risk,10,0.00000,0.51621,0.00000,1.00000,0.00000,1.00000,0.30182,0.02064
combined_hard_shift,mug_pour_handoff,0,34,geometry_only_closure_score,13,0.00000,0.87898,1.00000,1.00000,0.00000,0.00000,0.63485,0.21054
combined_hard_shift,mug_pour_handoff,0,34,language_only_semantic_score,10,0.00000,0.51621,0.00000,0.00000,0.00000,0.00000,0.16861,0.02064
combined_hard_shift,mug_pour_handoff,0,35,full_semantic_force_closure,10,0.00000,0.29682,0.00000,0.00000,1.00000,0.00000,0.35236,0.03953
combined_hard_shift,mug_pour_handoff,0,35,minus_task_intent_conditioning,10,0.00000,0.29682,0.00000,1.00000,1.00000,0.00000,0.50237,0.03953
combined_hard_shift,mug_pour_handoff,0,35,minus_forbidden_surface_semantics,10,0.00000,0.29682,0.00000,0.00000,0.00000,0.00000,0.48507,0.03953
combined_hard_shift,mug_pour_handoff,0,35,minus_functional_access_constraint,10,1.00000,0.29682,0.00000,1.00000,1.00000,0.00000,0.51635,0.03953
combined_hard_shift,mug_pour_handoff,0,35,minus_material_deformation_risk,10,0.00000,0.29682,0.00000,0.00000,0.00000,0.00000,0.38449,0.03953
combined_hard_shift,mug_pour_handoff,0,35,geometry_only_closure_score,3,0.00000,0.75882,1.00000,0.00000,0.00000,0.00000,0.54331,0.21277
combined_hard_shift,mug_pour_handoff,0,35,language_only_semantic_score,14,0.00000,0.02624,0.00000,0.00000,0.00000,0.00000,0.04123,0.18080
combined_hard_shift,mug_pour_handoff,0,36,full_semantic_force_closure,11,0.00000,0.68676,0.00000,1.00000,0.00000,0.00000,0.08724,0.06934
combined_hard_shift,mug_pour_handoff,0,36,minus_task_intent_conditioning,11,1.00000,0.68676,0.00000,1.00000,0.00000,0.00000,0.18046,0.06934
combined_hard_shift,mug_pour_handoff,0,36,minus_forbidden_surface_semantics,12,0.00000,0.72415,1.00000,1.00000,0.00000,0.00000,0.04947,0.07227
combined_hard_shift,mug_pour_handoff,0,36,minus_functional_access_constraint,7,0.00000,0.37729,1.00000,1.00000,1.00000,0.00000,0.15671,0.35073
combined_hard_shift,mug_pour_handoff,0,36,minus_material_deformation_risk,12,0.00000,0.72415,0.00000,0.00000,1.00000,0.00000,0.07020,0.07227
combined_hard_shift,mug_pour_handoff,0,36,geometry_only_closure_score,10,0.00000,0.88142,0.00000,1.00000,0.00000,1.00000,0.27587,0.30542
combined_hard_shift,mug_pour_handoff,0,36,language_only_semantic_score,11,0.00000,0.68676,0.00000,0.00000,0.00000,0.00000,0.16571,0.06934
combined_hard_shift,mug_pour_handoff,0,37,full_semantic_force_closure,4,0.00000,0.39826,0.00000,1.00000,1.00000,0.00000,0.21254,0.11966
combined_hard_shift,mug_pour_handoff,0,37,minus_task_intent_conditioning,15,0.00000,0.81387,0.00000,1.00000,0.00000,1.00000,0.23421,0.04152
combined_hard_shift,mug_pour_handoff,0,37,minus_forbidden_surface_semantics,9,1.00000,0.81507,0.00000,1.00000,1.00000,0.00000,0.07502,0.00000
combined_hard_shift,mug_pour_handoff,0,37,minus_functional_access_constraint,15,0.00000,0.81387,0.00000,1.00000,0.00000,0.00000,0.24333,0.04152
combined_hard_shift,mug_pour_handoff,0,37,minus_material_deformation_risk,15,0.00000,0.81387,0.00000,0.00000,0.00000,0.00000,0.03227,0.04152
combined_hard_shift,mug_pour_handoff,0,37,geometry_only_closure_score,3,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.65150,0.18476
combined_hard_shift,mug_pour_handoff,0,37,language_only_semantic_score,15,0.00000,0.81387,0.00000,0.00000,0.00000,1.00000,0.13113,0.04152
combined_hard_shift,mug_pour_handoff,0,38,full_semantic_force_closure,10,1.00000,0.72842,0.00000,0.00000,1.00000,1.00000,0.27638,0.00000
combined_hard_shift,mug_pour_handoff,0,38,minus_task_intent_conditioning,10,1.00000,0.72842,0.00000,0.00000,1.00000,0.00000,0.31464,0.00000
combined_hard_shift,mug_pour_handoff,0,38,minus_forbidden_surface_semantics,10,0.00000,0.72842,0.00000,0.00000,0.00000,0.00000,0.35956,0.00000
combined_hard_shift,mug_pour_handoff,0,38,minus_functional_access_constraint,10,0.00000,0.72842,0.00000,0.00000,0.00000,0.00000,0.29104,0.00000
combined_hard_shift,mug_pour_handoff,0,38,minus_material_deformation_risk,10,0.00000,0.72842,0.00000,0.00000,0.00000,0.00000,0.20531,0.00000
combined_hard_shift,mug_pour_handoff,0,38,geometry_only_closure_score,10,0.00000,0.72842,0.00000,1.00000,0.00000,0.00000,0.20507,0.00000
combined_hard_shift,mug_pour_handoff,0,38,language_only_semantic_score,13,0.00000,0.19822,0.00000,1.00000,1.00000,0.00000,0.44078,0.30708
combined_hard_shift,mug_pour_handoff,0,39,full_semantic_force_closure,13,0.00000,0.52865,0.00000,1.00000,1.00000,0.00000,0.35816,0.00000
combined_hard_shift,mug_pour_handoff,0,39,minus_task_intent_conditioning,13,1.00000,0.52865,0.00000,0.00000,0.00000,0.00000,0.46835,0.00000
combined_hard_shift,mug_pour_handoff,0,39,minus_forbidden_surface_semantics,13,1.00000,0.52865,0.00000,0.00000,0.00000,0.00000,0.48599,0.00000
combined_hard_shift,mug_pour_handoff,0,39,minus_functional_access_constraint,13,0.00000,0.52865,0.00000,0.00000,0.00000,0.00000,0.46208,0.00000
combined_hard_shift,mug_pour_handoff,0,39,minus_material_deformation_risk,13,0.00000,0.52865,0.00000,0.00000,0.00000,0.00000,0.35582,0.00000
combined_hard_shift,mug_pour_handoff,0,39,geometry_only_closure_score,12,0.00000,1.00000,1.00000,1.00000,0.00000,1.00000,0.66312,0.35757
combined_hard_shift,mug_pour_handoff,0,39,language_only_semantic_score,13,0.00000,0.52865,0.00000,0.00000,1.00000,1.00000,0.03721,0.00000
combined_hard_shift,mug_pour_handoff,0,40,full_semantic_force_closure,9,0.00000,0.38530,1.00000,0.00000,0.00000,0.00000,0.03111,0.12397
combined_hard_shift,mug_pour_handoff,0,40,minus_task_intent_conditioning,6,0.00000,0.74993,0.00000,0.00000,0.00000,1.00000,0.41397,0.00000
combined_hard_shift,mug_pour_handoff,0,40,minus_forbidden_surface_semantics,9,0.00000,0.38530,0.00000,0.00000,1.00000,0.00000,0.02372,0.12397
combined_hard_shift,mug_pour_handoff,0,40,minus_functional_access_constraint,6,0.00000,0.74993,0.00000,0.00000,0.00000,0.00000,0.41214,0.00000
combined_hard_shift,mug_pour_handoff,0,40,minus_material_deformation_risk,6,0.00000,0.74993,0.00000,0.00000,0.00000,0.00000,0.24317,0.00000
combined_hard_shift,mug_pour_handoff,0,40,geometry_only_closure_score,14,0.00000,0.69923,1.00000,0.00000,0.00000,0.00000,0.15311,0.19891
combined_hard_shift,mug_pour_handoff,0,40,language_only_semantic_score,12,0.00000,0.36482,1.00000,0.00000,0.00000,0.00000,0.06843,0.07371
combined_hard_shift,mug_pour_handoff,0,41,full_semantic_force_closure,12,0.00000,0.43949,1.00000,0.00000,0.00000,1.00000,0.12708,0.22957
combined_hard_shift,mug_pour_handoff,0,41,minus_task_intent_conditioning,11,0.00000,0.82068,1.00000,0.00000,0.00000,1.00000,0.20044,0.09723
combined_hard_shift,mug_pour_handoff,0,41,minus_forbidden_surface_semantics,12,0.00000,0.43949,1.00000,1.00000,0.00000,0.00000,0.07233,0.22957
combined_hard_shift,mug_pour_handoff,0,41,minus_functional_access_constraint,11,0.00000,0.82068,1.00000,1.00000,0.00000,1.00000,0.19676,0.09723
combined_hard_shift,mug_pour_handoff,0,41,minus_material_deformation_risk,11,0.00000,0.82068,0.00000,1.00000,0.00000,1.00000,0.07255,0.09723
combined_hard_shift,mug_pour_handoff,0,41,geometry_only_closure_score,3,0.00000,0.88454,1.00000,0.00000,0.00000,0.00000,0.23105,0.08080
combined_hard_shift,mug_pour_handoff,0,41,language_only_semantic_score,10,0.00000,0.00000,1.00000,0.00000,1.00000,1.00000,0.24298,0.41433
combined_hard_shift,tool_use_handle_grasp,0,0,full_semantic_force_closure,10,0.00000,0.94487,1.00000,0.00000,0.00000,1.00000,0.28275,0.00000
combined_hard_shift,tool_use_handle_grasp,0,0,minus_task_intent_conditioning,10,0.00000,0.94487,1.00000,0.00000,0.00000,1.00000,0.13883,0.00000
combined_hard_shift,tool_use_handle_grasp,0,0,minus_forbidden_surface_semantics,10,0.00000,0.94487,1.00000,0.00000,0.00000,1.00000,0.18529,0.00000
combined_hard_shift,tool_use_handle_grasp,0,0,minus_functional_access_constraint,10,1.00000,0.94487,1.00000,0.00000,0.00000,0.00000,0.11890,0.00000
combined_hard_shift,tool_use_handle_grasp,0,0,minus_material_deformation_risk,10,0.00000,0.94487,1.00000,0.00000,0.00000,0.00000,0.37775,0.00000
combined_hard_shift,tool_use_handle_grasp,0,0,geometry_only_closure_score,10,0.00000,0.94487,0.00000,0.00000,0.00000,1.00000,0.14920,0.00000
combined_hard_shift,tool_use_handle_grasp,0,0,language_only_semantic_score,10,0.00000,0.94487,0.00000,0.00000,0.00000,0.00000,0.44469,0.00000
combined_hard_shift,tool_use_handle_grasp,0,1,full_semantic_force_closure,4,1.00000,0.76625,1.00000,0.00000,1.00000,0.00000,0.10090,0.01175
combined_hard_shift,tool_use_handle_grasp,0,1,minus_task_intent_conditioning,7,0.00000,0.60571,0.00000,0.00000,1.00000,0.00000,0.08937,0.06936
combined_hard_shift,tool_use_handle_grasp,0,1,minus_forbidden_surface_semantics,4,0.00000,0.76625,1.00000,0.00000,0.00000,0.00000,0.06181,0.01175
combined_hard_shift,tool_use_handle_grasp,0,1,minus_functional_access_constraint,7,0.00000,0.60571,1.00000,1.00000,0.00000,0.00000,0.07354,0.06936
combined_hard_shift,tool_use_handle_grasp,0,1,minus_material_deformation_risk,4,0.00000,0.76625,0.00000,1.00000,0.00000,0.00000,0.16641,0.01175
combined_hard_shift,tool_use_handle_grasp,0,1,geometry_only_closure_score,7,0.00000,0.60571,1.00000,0.00000,1.00000,0.00000,0.03452,0.06936
combined_hard_shift,tool_use_handle_grasp,0,1,language_only_semantic_score,0,1.00000,0.07551,0.00000,0.00000,1.00000,0.00000,0.19271,0.00000
combined_hard_shift,tool_use_handle_grasp,0,2,full_semantic_force_closure,14,0.00000,0.31547,1.00000,0.00000,0.00000,0.00000,0.08011,0.10092
combined_hard_shift,tool_use_handle_grasp,0,2,minus_task_intent_conditioning,10,0.00000,0.98647,1.00000,0.00000,0.00000,0.00000,0.48658,0.15826
combined_hard_shift,tool_use_handle_grasp,0,2,minus_forbidden_surface_semantics,10,0.00000,0.98647,1.00000,1.00000,0.00000,0.00000,0.51741,0.15826
combined_hard_shift,tool_use_handle_grasp,0,2,minus_functional_access_constraint,10,0.00000,0.98647,1.00000,1.00000,0.00000,0.00000,0.50050,0.15826
combined_hard_shift,tool_use_handle_grasp,0,2,minus_material_deformation_risk,8,0.00000,0.75444,1.00000,0.00000,0.00000,0.00000,0.26883,0.09057
combined_hard_shift,tool_use_handle_grasp,0,2,geometry_only_closure_score,10,0.00000,0.98647,1.00000,1.00000,0.00000,0.00000,0.66476,0.15826
combined_hard_shift,tool_use_handle_grasp,0,2,language_only_semantic_score,12,0.00000,0.19533,0.00000,1.00000,0.00000,0.00000,0.01383,0.13505
combined_hard_shift,tool_use_handle_grasp,0,3,full_semantic_force_closure,11,0.00000,0.80780,1.00000,0.00000,0.00000,0.00000,0.64172,0.32744
combined_hard_shift,tool_use_handle_grasp,0,3,minus_task_intent_conditioning,11,0.00000,0.80780,1.00000,0.00000,0.00000,0.00000,0.51870,0.32744
combined_hard_shift,tool_use_handle_grasp,0,3,minus_forbidden_surface_semantics,11,0.00000,0.80780,1.00000,0.00000,0.00000,0.00000,0.61611,0.32744
combined_hard_shift,tool_use_handle_grasp,0,3,minus_functional_access_constraint,2,0.00000,0.63081,0.00000,1.00000,0.00000,0.00000,0.10819,0.31224
combined_hard_shift,tool_use_handle_grasp,0,3,minus_material_deformation_risk,6,0.00000,0.90423,0.00000,0.00000,0.00000,1.00000,0.08482,0.05460
combined_hard_shift,tool_use_handle_grasp,0,3,geometry_only_closure_score,13,0.00000,0.79887,1.00000,0.00000,0.00000,0.00000,0.47975,0.25263
combined_hard_shift,tool_use_handle_grasp,0,3,language_only_semantic_score,2,0.00000,0.63081,0.00000,1.00000,0.00000,0.00000,0.12339,0.31224
